titel,aktualitaet,preis,land,versand,link
Shop on eBay,Brand New,$20.00,aus Schweiz,,https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw
Shop on eBay,Brand New,$20.00,aus Schweiz,,https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw
ORTEGA RCE158SN - Konzertgitarre mit Tonabnehmer,Brandneu |,"CHF 528,87",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/326799254230?_skw=gitarre&itmmeta=01K7XTE2NQV0V6M76X8B7R9BGJ&hash=item4c16c0e2d6:g:PrYAAeSwvPRo3qED&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fTasShlFSa5XINPjzgDSpBipQpxdkYWav8UNQHY7oUMi0eDRtS0i8T9peyWcz%2B%2Bu%2FkwnjmH50kdZck947qUkm0DRUoktt1XIhUuqT4b1Ede%2BcSshN--5PIINdNnT3Jad63hbd7VsUd1ab2sQUMCszVEz%2FXfLkIkmVFqkS%2FBiTfRz9QfKz%2FposNiQsZLbdm0%2BDkp%2F5tzqAnlM5ROvQS%2FRACIMXwE4BcelBGdlEQI5beeTYxIEGnVIaGZVsGwaQzf4vdeuH7sxLmalqYsdcvzZ3NtRfNo%2BAYw1%2FbPWXKmLzvpw%3D%3D%7Ctkp%3ABk9SR7SruLq_Zg
ORTEGA R23RO,Brandneu |,"CHF 291,25",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325990288772?_skw=gitarre&itmmeta=01K7XTE2NQSD5EK4XFSKKWKVME&hash=item4be6890d84:g:KKoAAOSw-dtlu9SW&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1eQq3OXes8rQv68y4rH%2B9dVW0ZXj%2FPSYvUIefl0Yr2p6RxnZu7jlnXvdGoXubuf3SAZ%2Fv6wiTSatWyPgRy09huL1NqX8p8FHHHcFkgml9NS4Lut679mCZzmmTujtNe5XHzSgRdprh2xMAfIKQmtpT0dDETF7CvBH0edeFIC6V4RFT%2Bl%2FW7gEjl6MmSY8%2BdBX%2BRpmwLsn9RLsUcuTrhm0UaYROjJra0ZbxEPexOuI7RMpIx%2BaDj5HfJwr44%2FrAULzZSyOwvgANRUmqhMSksEFP%2FtpIltSJezYyGeW--xgdyjHg%3D%3D%7Ctkp%3ABk9SR7SruLq_Zg
Hanika 52AF - vollmassive Konzertgitarre inkl. Gigbag,Brandneu |,"CHF 1.091,03",aus Deutschland,"+CHF 16,79 Versand",https://www.ebay.ch/itm/323101418593?_skw=gitarre&itmmeta=01K7XTE2NQ2KBDEV4Y3K5SYDZ9&hash=item4b3a586461:g:WFoAAOSwzHxf0KDg&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1d5vDC6lcLtO8dg8JGxEOKwLQVLkdefE23qgQfNthz8Tq1mh9YulPVuWUq0B8fZO4N4Y7K6pnfsSmS3e3pw4GE%2BuPbXYZpk6bWTzurS7CRf0XeQb%2BMS4xEiUXduh05SCJYPuZ8LUZCPITEZf0IPqJEF6MgT6FrcvLGm6wPRxovIPG0kTdjSppLaClMVpmlqUbuLJO87AZCLKZYTuNM97Kt1HAS5P0A1l44czhrXMbiK3sdbZy1fzsd4otkscEIzLxUF%2FLl2FOdISj9QTaaUgOXpSkW8zifL1qgH%2Fs90wzajjw%3D%3D%7Ctkp%3ABk9SR7SruLq_Zg
HANIKA Basis Cut PF - Konzertgitarre,Brandneu |,"CHF 1.478,42",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325444900065?_skw=gitarre&itmmeta=01K7XTE2NQ3A256D7G30938EXZ&hash=item4bc60714e1:g:ptMAAOSw9jJjh3~8&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fsGZHw8PVCJhUkiZzKgVfUdtbFwCTLfqvn7TTEhdTnPwBxnSGLsQG5AEDZgwyQXfYwkDxE84yKkX4yJeMF12mnDvIkjsxcPK2d5nPBKVRSDlym6wx%2BOcSyN1fvC3hm07Ui3L1jA0G8uz46GcTGdDV8nNNICmGSsqJTUZdyhJDNgNAoa27GDQyfozmaaJqUDM%2FturQMK089JF%2BmSenZ2zdBUA5ELnWh%2FhFwpJdO4Ny3PF1B3kMw37m16DMZBeTRVHY%3D%7Ctkp%3ABk9SR7aruLq_Zg
LA MANCHA Rubi SMX/59 Konzertgitarre 3/4,Brandneu |,"CHF 276,45",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325063249873?_skw=gitarre&itmmeta=01K7XTE2NR9FRNFRZP685H1V55&hash=item4baf478fd1:g:JscAAOSwwlNf0KC1&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1cbG%2FKoeygpaHPDVs8hTE7EnTz%2FAXOMxPitvmvLCVNukpzEx3wDuyT0JCX%2BFP3NUj7EKyukL2CVuGnJcQhsv%2FXtheL8NAu%2Fw3edFx--edDO85OrAIGyiW1uUcffcr0h4et20GFRj%2ByXXhviUZA32smWgGNoazbWwpmZ2R4Ha8p451Y%2Beoi4gfwIVixPXuEYNCsK%2F20k8%2FuJpsqF85HcPGftGaBIFyUHXJf%2BkkmcVu1C%2FTt5R%2FXaMxgYWbtBJRsspc8%3D%7Ctkp%3ABk9SR7aruLq_Zg
"LA MANCHA Zafiro CM Konzertgitarre, massive Zederndecke ""B-Stock""",Neu (Sonstige) |,"CHF 359,67",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/324272691752?_skw=gitarre&itmmeta=01K7XTE2NR9567P0WKMDHJ37C4&hash=item4b80289a28:g:r-oAAOSwB65f0KHb&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1eE0sYSS1t%2FTGidS38amHYWJzbkhTMLAoUS0AAOihZsalPnnSiNucfYmt8SzWLjdCpt38K22zzfsEEi6aL%2BoGPNWIMYRVLS665MTF8J6M4etmSOFHWoEYujwbr9%2FLRCzgEgKl6sBDop6lF5%2BGgiKR%2FisVjnuO2XugBzohH3a%2BHiWgeoxsjImV6QYaLyJT7AVSl4%2Bnbs4x%2FQg%2FdZ%2FTwN9MX0oMeORPHhoeI5PUf3X0bQ%2FACfq8X6eUBeS6VI8Gy6x%2FIlV3Yt4%2FbZwhVcTuE%2FmyrifA40Ziqr4rjRpvjmTohoKA%3D%3D%7Ctkp%3ABk9SR7aruLq_Zg
HANIKA Lattice Natural Konzertgitarre,Brandneu |,"CHF 3.235,14",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325063249681?_skw=gitarre&itmmeta=01K7XTE2NRHJWWME2ZP0R8KZCZ&hash=item4baf478f11:g:OD8AAOSwJ9Ff0KC6&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1dz5KK3fMVHt23tDBJfRmq13JNgMa%2FJBOx6O0GsCqmLsn6U%2BXnMSlNoxk2dByUCSl6lDlbn%2B74sIwT35jiV5z73WQUQEsMjX7f6ZR27dv5XTg%2BZ3qbmhGb%2FlfHBoQUq3xlDZROU177kaSlUjncg4jQLhZn%2FnwYnSjsZIK3PjvGdIHd6blm43SZu12L%2F7OiJlVUFZG%2BomzcugMR0WxAptQ5C9kcEoSnwTFVRyI8xJ7fLTsZvsDbdMWFeHqK8MZR1DlYN5rUZh8ug0960LwOchrK6alBrJNp3WOLpmahfnRSxJg%3D%3D%7Ctkp%3ABk9SR7aruLq_Zg
ORTEGA Performer Series Konzertgitarre 4/4 Schmaler Hals Fichten Decke + Preamp,Brandneu |,"CHF 628,67",aus Deutschland,"+CHF 24,99 Versand",https://www.ebay.ch/itm/127276546818?_skw=gitarre&itmmeta=01K7XTE2NR75PYXDK2BREFJZRC&hash=item1da245fb02:g:zEQAAOSwlmBnvzlC&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fTYQGRt1jpHfINdXu0Ct2Qdj56ZQmRZZDT1xQcoLehGi612Fk0BU3UQOumCFonqs9qGUh1hyzkvG4nitEBSNgkNapOXcdShjB4dVyoa73mIqArCChbA8sZnfqe%2B8IFN8XvkwE%2BvTUTherxI1MT0NanodTo4qwylkiQvSzVUayTfXXNac%2BxgPqmvrC1GMon9YMutxXvoMCP9U%2FkMxZlapXlotHVwjLqGiwNYrih4lyuOjQq7kXlJC5pizHJeIrflF4%3D%7Ctkp%3ABk9SR7aruLq_Zg
KREMONA Rosa Morena Konzertgitarre,Brandneu |,"CHF 692,52",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/326799254183?_skw=gitarre&itmmeta=01K7XTE2NRKECXRPG11M4RPWZB&hash=item4c16c0e2a7:g:f1kAAeSwcmdo3qDH&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1denvtcKDYoiXBWFm%2FyjZX2zEtQ%2BfXwGSS41592CpWvV8bxrEURXUQ9AWTzU7JvxEB%2F0e4tm7KlimWfz%2FGvrfkAOA4HIwnAht%2FpSRF08AczMpyivXsr%2BRFEGOFQMqdDvggA%2BRGRtFb6%2Fk01fY9ZMpuX5guJ2xQV3o%2FO4PlFZ5HAHItE2EqnMr7wrKxF%2FovAT1YBrK%2FQBWSjfqmWoAMgSzFZC3DscqyX0kUeTUmLHydETj%2BCyEG7MJlKfC%2FVwrGJFV0tc8VhB2eO0VGYG6E6c3uWZ7wwPzgbRJVVx3XsfIgXMA%3D%3D%7Ctkp%3ABk9SR7aruLq_Zg
ORTEGA Family Series RCE125MMSN 4/4 Konzertgitarre Schmaler Hals Mahagoni + Bag,Brandneu |,"CHF 349,72",aus Deutschland,"+CHF 24,99 Versand",https://www.ebay.ch/itm/127202603880?_skw=gitarre&itmmeta=01K7XTE2NRN4RHQR15CGY1Q7CA&hash=item1d9dddb368:g:lvsAAOSwQaxnvzlB&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fvrM6BlM7iF6wDbt2ZOJayhjtBQ8SfRW80m3%2FTcFXUqMvV%2BaPRGJ6oxVD936Yz05LxIDFe16pONAce1uVwtThHGh5O4VEkzr6MrEuM3eEp%2BKm1hpp2Sc4VJDjCDiOCo%2FOAxmhOtqj17IplJAclcBnWsUCUiRDfzagvZ4%2F37NNzEyphzUq%2FBg5rq8P9Al5%2FNKKG4ejp%2F6cp3aZmKpq%2FXjoiSngCYBKGyuixexyFW8M%2Fa20SE53ZKhD9%2BRgfhBx%2B3QtjXBh7BWB9eCfmmVhJwoNo3HSC5b5UJ6BZ45KzkI8rrQ%3D%3D%7Ctkp%3ABk9SR7aruLq_Zg
EPIPHONE PRO-1 Classic 3/4 AN - 3/4 Klassikgitarre,Brandneu |,"CHF 147,01",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325451179857?_skw=gitarre&itmmeta=01K7XTE2NRYPV081BMAKABBCKP&hash=item4bc666e751:g:9SsAAOSwTLZjjh1R&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fcJJVni7WOxavGhyou9i9LkpL4AGwBwuxoBJRwymN49E6fH2I7kzuwqGBqMqKxBJlICZsXkkYRBflBSz6A2HReh0MfrnWfC%2BS15wchGweBY6AKjBhgTOKjAec5wPW8HazET%2FNHFpsOe44n3DwxVGXG9ozUdHZAQJATzBeKonIT%2FcYLkHXu1GxkL6kw1JsRr3Oo%2BT1ZLoRi4JPNnnb5utUuRlfr%2Fko3uuIztFAWZz21%2F0GD4NmbZ3lJInndKoRaNOreI%2BB9FMpt%2BIkndsmPvXF8cX3HC90GVEYZdVeXuKitmA%3D%3D%7Ctkp%3ABk9SR7aruLq_Zg
LA MANCHA Cereza Konzertgitarre,Brandneu |,"CHF 367,99",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/324298979954?_skw=gitarre&itmmeta=01K7XTE2NRCQSSZNXKKV81Q0FQ&hash=item4b81b9ba72:g:FkMAAOSwsaxf0KDS&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1eWYwzekocdz6ah2Da2GEqP95kuhnJhEzVJEBjg%2BsxQPM8ngJ%2BmTkMVPmsKGXiGlB1%2BA2icLBnSRdEe8AAK0XB7rEK9rOWBINLRO4wBCvR6eINo5%2FaSXq0bEofDaayKL7MWQVUkiBTpg6XN0BWTgPa9Pmc0iTds5tzTJXmGPoWGBMdDj4wofARwUG9sHMSWomP61WrUpDVTkzf8IUBR3QzCeLljuSfYe0c0Fw75r9L2KBYpr98aE6GlpCj35eEib4AU6p%2FEnjStplM5Q7r%2BKitGNIA3nuOd2c%2FPOgyx8240Lg%3D%3D%7Ctkp%3ABk9SR7aruLq_Zg
ORTEGA Performer Series RCE238SN-FT Konzertgitarre 4/4 Fichten Decke + Preamp,Brandneu |,"CHF 528,73",aus Deutschland,"+CHF 28,99 Versand",https://www.ebay.ch/itm/127114101592?_skw=gitarre&itmmeta=01K7XTE2NRAXVN860C8PR5G9Y1&hash=item1d98974358:g:LXkAAOSwpCVoJgQa&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1ehQcM6SCmC%2BiUGlfM%2FzWyeAJ5QGVgrWGtjVbMIRclnsKiBcOxHMTlFIr%2BJaAQ%2FDyYz%2BXVMr%2BXDrR3OGua5oqmKUZn1YOgJ6i%2F0C9tSO4lredhTY96kbBr9HnUYUtzySCMGOdcVJYzUEIHu3Qeg4sP9ttjVZyFy%2BVTo3Zsog1mCiIywph5gyJLhAP37TYGfRJ%2BYrcWRf%2FvDyiccahQFWTuqE207RbbYEPirTEtxkuwcM%2FkTECIMElRfxZy3hWLaJrs%3D%7Ctkp%3ABk9SR7aruLq_Zg
La Mancha Romero Granito 32 AB - Konzertgitarre,Brandneu |,"CHF 136,84",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/323405727856?_skw=gitarre&itmmeta=01K7XTE2NR4ZNP997HY2BYXF99&hash=item4b4c7bc870:g:9ioAAOSwjmFf0KAW&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1d6c3WMA2w833mc5iYUEDYox9X9uwvnSfzdHXwLzoPWd%2BUQPFLGZacwvEthNobBH6tc9ByooqRbiAHxF%2FszoQj0T3%2B8C07Ziuw%2FIWCfbaGGGw896zBW%2BE0qV4vQYweV6oKuwOtNjZhX8L2igDCb%2FXYUBbhV2JknRCcvHI%2BI%2Fd%2Bi8KdRVOO9KY8wrtR%2B%2BP139TL5JLIQ838noMIT3UxWgjjKTB0RZfMnxVFehR4mTqOgwZgk6%2FLzCQUbjDIiak5q74o%3D%7Ctkp%3ABk9SR7aruLq_Zg
HÖFNER HF18 Konzertgitarre mit massiver Fichtendecke,Brandneu |,"CHF 558,45",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/326799254222?_skw=gitarre&itmmeta=01K7XTE2NRA5DDXSRX7MS0H5AZ&hash=item4c16c0e2ce:g:YPUAAeSwV8Jo3qED&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1d0HNm6zrroo1uMNxeePDdH3%2F4XmuJApg0fDSbOSGYM%2FFjK3GYWGnMQP7QCjp0Hg%2BxxmEbmRaOjJvbD3n9VbtVBGfuNkQ81SpQgzDbdY1IqxijwVNmstK0pAsesj5ao3rm3%2FZ4R760RwNqBpHnksXmPapOc28fOrZ24K5tLKXQWclQAwJIgYrSV1l36y6DwsgcLMLsDM3lLLWMnwv0MyqKJDjdzZlxjGbInaDGO0XgflSi1aGm3m9vjpzdHYh1HtHwQoqkFvfNgHFe2TKTm9baupdKC03u38iXYsdxQy9FMXw%3D%3D%7Ctkp%3ABk9SR7aruLq_Zg
ORTEGA Family Series 3/4 Konzertgitarre 6 Str. + Tasche R221BK-3/4,Brandneu |,"CHF 299,74",aus Deutschland,"+CHF 28,99 Versand",https://www.ebay.ch/itm/127114106240?_skw=gitarre&itmmeta=01K7XTE2NR73G0G0FB4P8DFBY3&hash=item1d98975580:g:dIIAAOSwXmVoJgSq&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1cUSTRsldFdhQMY2rCAdbaURUCT4JiGtR9RR9Ez6D6mmxXFijWYJRlK3v9UAQ%2BDmzs7VDPfpa7U%2BcE9JLNVUJqJ%2B4abUVUi1JjxxsjPHf07VAA4GTsNlTF1UrMmmbTA7Swj1MEoVd0YsuiMUv4rolgXqrpJYadjvoYNvaDM7aLOs1XoWb8OY4lJc8zyjRF8rSA71qUuxPaFJraEzLrcebO1trUeODlmUaNDyZpHrHsz%2BPK9G2CS%2BlVoojlX90p4l%2B8%3D%7Ctkp%3ABk9SR7aruLq_Zg
La Mancha Rubi CM-SN-LEFT - Linkshänder 4/4 Konzertgitarre mit schmalem Hals,Brandneu |,"CHF 239,47",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/322402895814?_skw=gitarre&itmmeta=01K7XTE2NRRC7SPGA9WCTJYS6T&hash=item4b10b5c7c6:g:NIoAAOSwej1f0KF~&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1dccFxksVaIJoTVMbjtS%2B9QLfyDTJRm%2BI5qVjuzQ05eK3q4IKrd74iDvgz9vLhbRCwoJU91Bx8IQoEgPsdr3cy%2BLA%2BRy2%2BOGTeL5KZWam%2FkdykX0MLv3AtG62QPKSTCTa8G%2Fni93%2B2rNGkZCb8hRLbJPdUJW7XIR7pZ%2B6eUN4y4kjoyWa%2F6EYci0yWO4tP0Ndlgi8LcmmBSKdpmLHO4tgsWZOVfSlT63xcrjcAzDurTE9FxrWtRLcc4%2BuX8bHIQCR5%2B%2FztSVfqvsttywZxYtKMEMpUx5BB99KUbPVf%2BgUaHQg%3D%3D%7Ctkp%3ABk9SR7aruLq_Zg
"Aragon AT-P229A Konzertgitarre ""Showroom Modell""",Neu (Sonstige) |,"CHF 429,93",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325063246222?_skw=gitarre&itmmeta=01K7XTE2NRCWFF2R09J8XSF9MV&hash=item4baf47818e:g:KG8AAOSw5Wlf0KFn&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1ePlJdMJ78DFOkRUVAWcxkH68tJlyLAGouVdvMHmsDAzvHIDKtSYzBxZkVtdJcnxXYrjZT79kHtiVQpFtaIIluQ5VOBf7tNJXl%2Fll1M%2FvHkbm1qn9Hj8Hx7P9fvf%2BvacbrbmD4edOz5ghao19tWDZ8gqpIOsacS%2Bu%2FCBXXZHvZrfNeP5qRJ3yxGEjYcDkAAZyTgNhHLpUebD%2Fon6UX4%2BkSJkQ%2BgEl%2BiiVorVwBKL758RnT8jVUmLL1XUTZs9fMj%2FA6Ya7snIi5iIOtNQJyUw8vPvUjh%2BrMFJvSvM2GdSUul1g%3D%3D%7Ctkp%3ABk9SR7aruLq_Zg
ORTEGA FLAMETAL-TWO Ben Woods Signature Gitarre,Brandneu |,"CHF 711,01",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325444899818?_skw=gitarre&itmmeta=01K7XTE2NREHACVBFT3AM195MV&hash=item4bc60713ea:g:WxAAAOSwWFxjh3~5&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fG7Xq6SmKlAfydpiztKM9rTrgbjBMwk2d8IJ9T3tOwMhsKRYAZ%2FdrozsI%2B5KxVvQSbXyqVh4mud77B2vrI31uvjUGG1951CAdg0dY11LoaHYe13C0r8zuENIe0SkOvo%2F59vUvhIrLCYmaqg%2BcrcFsSOgndunDF%2B0VluOGq5voFtWO1z1yKhrwngJXLNlvf1IBecZnjz2e7YXTTJAZmahKebJdKzEvWuDF7AqTT5CjsE6l6Upn%2B6SPjJ3BYxel4wZntS90useSezOW%2B40q4ecyA5iZiQViuUwYTPtMRcCGX2A%3D%3D%7Ctkp%3ABk9SR7aruLq_Zg
CONTIGO C-103 Konzertgitarre,Brandneu |,"CHF 211,73",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325990289055?_skw=gitarre&itmmeta=01K7XTE2NRTAHCXWHKZGYDQA05&hash=item4be6890e9f:g:eksAAOSwECdlu9Ru&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1c4EjiEeRd6iP64XSfjMLFDp6IuD30rBkcOQCVNYDnkxLwZrein5nbCQMY3jpo953jZhJPtSkReZVdHZqK8MmmwXk5FQ3y%2BNMnhGWXpP84RsUVxJOqGx1a6UasHA42gTh22mGvPHmCjZ7OXTEUNKg6yifzRi7IW3wS87sPo3ajWV2APcTHBuy0mSsLt--wYBzsbSRCUaVGmqAenkEQZa4%2BvjLWmJQBjci34vw9qL3nghNLK%2BDk4i4qS8IY9i2Y92Zs%3D%7Ctkp%3ABk9SR7aruLq_Zg
ORTEGA R122-3/4 Konzertgitarre Natur Zeder inkl. Tasche,Brandneu |,"CHF 196,94",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325667279190?_skw=gitarre&itmmeta=01K7XTE2NR1FPW4B0FG29Z7SWT&hash=item4bd3485156:g:c6IAAOSwKLRkbdsJ&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1enb51c4EPAnTR4YjaYSA%2BPpzslh2rAxLvGdtYzgTb6293G71OFXiD6%2Bp2rfVayGSUe6BguXYVldIi2nl9TKvgUh6CJry9RBh2u%2FwgTW73UOLxZMzUDqjw5N9xUggCqsY1LDIZfTodOKJGiLyQ0Am8D4hwCi8c0k4KRhrNcFqcOPLhA8FiQlYT3YbQXYa%2BrdOE7VJo38k5H4oEyNdZR7VZxF56NhZsQ42drfkYuGS8W9SN81q0bphGUMidG4YGVBDU%3D%7Ctkp%3ABk9SR7iruLq_Zg
YAMAHA GL-1TBS Guitarlele,Brandneu |,"CHF 99,95",aus Deutschland,"+CHF 16,79 Versand",https://www.ebay.ch/itm/325064963538?_skw=gitarre&itmmeta=01K7XTE2NR1VB90QVXSBW07152&hash=item4baf61b5d2:g:P0YAAOSwxVFf0KDJ&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cgtLeO5M%2BIRi3l3aN1%2FfAMbGQpEqdvDqCmY7Vpb3XeNc1P%2FLLeRUkrMUX9zmC4Z8Lj3HZMDBMczz7H6MggC8VQpL3iTlY6G2G%2BqJgbsd60KDxld4PIT5RuaYsJ7KIqBmVlvy0L4GNULZHS%2F%2BWfLKYslAKh1DcMz4EZyT5FoA16OTrx1GNlAsHiL0XzSB9kfq2TUZKxGLfaGmnlHCkkyCRoeDzGGY49RclI2TpA6YoGUH3J6MsnjCtTGk4h5aGigpuoPKijItWc79d%2Bp01fl9sTPwBjuGcnRsYgaH292HJjQQ%3D%3D%7Ctkp%3ABk9SR7iruLq_Zg
ORTEGA R55DLX Akustikgitarre DeLuxe semi gloss finish,Brandneu |,"CHF 230,22",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325097381933?_skw=gitarre&itmmeta=01K7XTE2NRGA25ZBRDWFVTWX24&hash=item4bb150602d:g:9MEAAOSwD9diLKMq&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1d4fnkCSuhdU5gUOmtUngz0Jkek1yNnKUs%2FNncZbLd8FY4t5t%2BUu3MPVrq7G%2FfGKD02SpuGwvbmvLHa%2B%2F8LKVeiab%2FWEHCsFSs5qPzxK%2FHDjqPS2u%2FPCDdHyq7PIMUPd24pjK5wqei65AN29YiA7uMlPjjcTt3mMFnJ7z40RAmdsSLdbUOunZcu8x9Qqi2DsfT9d3yXlrqaqbUbYxjtuDdE2mDyySR4EtlxwCJNX76LirI3RFm%2FB4ont3WUWAqP9neaLq88%2FTbxnJrYb4y9nTVTMw%2FUtdvDuUWj2f%2BNecIePQ%3D%3D%7Ctkp%3ABk9SR7iruLq_Zg
KREMONA Daimen Lulo Reinhardt Signature Gypsy-Jazz-Gitarre,Brandneu |,"CHF 1.478,42",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/326799254042?_skw=gitarre&itmmeta=01K7XTE2NR3RMNSH4CBD3ZBPJB&hash=item4c16c0e21a:g:egcAAeSwtgxo3qED&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dSbbEk9JAYCcZvipxY2XxbR5ObpXX2T0Fvc7wWVSG3dodry2zfAIILCfEM8D0CnWv0ywvwbNmyhC%2FG7Eu653fViUXr1jQgKCa8ILUgAKkQ2OleE72P4OhnvKtdFlUbaWAXEQliNIWE6RjGSee9759K9ycqg5LZ2omv92kwilfeuOa9MZu5ugcXf5wr%2FrE2Ko%2FfAyqfKFtnr9ARxgpqmI6A3QuvKUuB67GYS6LqyiyB0LMAXXdpCcBtK08Xnxe%2FeK4%3D%7Ctkp%3ABk9SR7iruLq_Zg
Ortega RCE138SN-NT Konzertgitarre mit Tonabnehmer inkl. Gigbag,Brandneu |,"CHF 461,37",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325063248510?_skw=gitarre&itmmeta=01K7XTE2NRA4DZNM3KR32V4ZEM&hash=item4baf478a7e:g:w4oAAOSw2gBf0KCf&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1f4NIq9N1bhHPjS4aOUB7c6cfyBVkP3mu8fuVWmHYoRwDg2Wkb8ash%2BpAVPo7DL0M8NwH05Lv0F%2Fhk%2FGe0ygmVT7RC%2F6jb7eZ77iAB%2Fvh3BamLPhVeyL0D1aPa5BxvvZU2Gkm1325JB3P6NmR9o1B%2B2b2Mnzbu6xx26IpuC0iET2qVmOPDOp5rI037HVSoZxGVudeaj8hiXRn4eztR9AyAGNJ5W4A6c%2Bz2ny3kRbzJBS8u2zVefo93VDdhAVkFXs0gWPsuReiduw%2BRUnZFvEAAXffEI3WQzokErwwQPi81ocA%3D%3D%7Ctkp%3ABk9SR7iruLq_Zg
YAMAHA C40II Konzertgitarre Standard Pack NAT,Brandneu |,"CHF 198,79",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325107380336?_skw=gitarre&itmmeta=01K7XTE2NRSH9KJ8MHMX6G920X&hash=item4bb1e8f070:g:GcwAAOSwc~ZiNJA6&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dl%2ByrUF8PA0%2BrSicKqfrolEvrkuiUgTFDK7SJVsDm%2FIWaCnR3Z1lVLQ7owgY5XMhuaRu6hBw6DY0Z1tCeuaUbN%2BhDwbAj6KWI6zu6%2BEP7cHWESiN4tgzAwoToInpJ0eNMXxQumnUfB1XLBgIXg6oGDsy77O%2ByouwfvCao68Ae0Qx0WOs1N7MHLAMeqkK38Lu3n44mYKXoOxynY0gFBa%2FGJXtXkmhoOaIq5OSs5axmxDK7FLVEWQ0WWypR6kOxa3yU%3D%7Ctkp%3ABk9SR7iruLq_Zg
